Date_Time,4000012345,4000123456,4001234567,4012345678,Time,Date
2014-06-29 13:45:00,52.8309,66.5501,13.263,16.88,13:45:00,2014-06-29
2014-06-29 14:00:00,55.3349,65.4077,13.754,16.24,14:00:00,2014-06-29
2014-06-29 14:15:00,52.373,62.441,13.308,16.6,14:15:00,2014-06-29
2014-06-29 14:30:00,55.8218,60.9012,12.524,16.64,14:30:00,2014-06-29
2014-06-29 14:45:00,52.7052,63.1053,11.629,16.6,14:45:00,2014-06-29
2014-06-29 15:00:00,55.4481,66.8693,11.669,15.72,15:00:00,2014-06-29
2014-06-29 15:15:00,53.0218,67.7154,12.095,15.92,15:15:00,2014-06-29
2014-06-29 15:30:00,55.6641,64.756,12.7,16.44,15:30:00,2014-06-29
2014-06-29 15:45:00,53.2129,63.2744,13.516,15.72,15:45:00,2014-06-29
2014-06-29 16:00:00,55.8719,63.1726,12.915,16.6,16:00:00,2014-06-29
2014-06-29 16:15:00,53.2497,60.8558,13.11,15.96,16:15:00,2014-06-29
2014-06-29 16:30:00,55.6618,64.8058,12.514,16.64,16:30:00,2014-06-29
2014-06-29 16:45:00,53.9539,67.5509,12.994,15.72,16:45:00,2014-06-29
2014-06-29 17:00:00,56.2794,67.2643,13.851,15.72,17:00:00,2014-06-29
2014-06-29 17:15:00,52.7889,61.8704,13.46,16.44,17:15:00,2014-06-29
2014-06-29 17:30:00,55.9651,61.5094,13.101,16.04,17:30:00,2014-06-29
2014-06-29 17:45:00,53.4794,63.0741,13.016,15.96,17:45:00,2014-06-29
2014-06-29 18:00:00,55.6409,63.7636,12.871,16.56,18:00:00,2014-06-29
2014-06-29 18:15:00,53.2307,65.0362,12.903,15.68,18:15:00,2014-06-29
2014-06-29 18:30:00,55.8751,67.1186,12.821,16.72,18:30:00,2014-06-29
2014-06-29 18:45:00,53.2792,63.7171,13.557,15.6,18:45:00,2014-06-29
2014-06-29 19:00:00,55.329,60.3086,14.546,15.48,19:00:00,2014-06-29
2014-06-29 19:15:00,52.4012,59.8677,14.268,15.76,19:15:00,2014-06-29
2014-06-29 19:30:00,55.2995,60.3982,14.287,15.48,19:30:00,2014-06-29
2014-06-29 19:45:00,51.6014,63.7465,14.03,15.8,19:45:00,2014-06-29
2014-06-29 20:00:00,54.3097,61.243,13.589,14.92,20:00:00,2014-06-29
2014-06-29 20:15:00,52.2613,62.6459,12.977,14.24,20:15:00,2014-06-29
2014-06-29 20:30:00,55.2572,60.211,12.276,14.08,20:30:00,2014-06-29
2014-06-29 20:45:00,51.9017,60.7225,11.545,14.64,20:45:00,2014-06-29
2014-06-29 21:00:00,54.6894,58.9868,11.249,14.76,21:00:00,2014-06-29
2014-06-29 21:15:00,52.0683,59.6903,11.383,14.68,21:15:00,2014-06-29
2014-06-29 21:30:00,54.458,63.8871,11.598,15.04,21:30:00,2014-06-29
2014-06-29 21:45:00,51.6616,64.0672,11.493,12.96,21:45:00,2014-06-29
2014-06-29 22:00:00,54.3815,60.3298,11.096,12.32,22:00:00,2014-06-29
2014-06-29 22:15:00,52.0161,58.9648,10.139,11.88,22:15:00,2014-06-29
2014-06-29 22:30:00,54.5683,59.8862,10.184,12.4,22:30:00,2014-06-29
2014-06-29 22:45:00,51.8223,58.253,10.289,12.08,22:45:00,2014-06-29
2014-06-29 23:00:00,54.0471,57.3311,10.356,11.56,23:00:00,2014-06-29
2014-06-29 23:15:00,51.9365,63.1909,9.593,11.36,23:15:00,2014-06-29
2014-06-29 23:30:00,54.0303,62.6926,9.104,11.16,23:30:00,2014-06-29
2014-06-29 23:45:00,51.8357,58.3252,8.573,10.88,23:45:00,2014-06-29
2014-06-30 00:00:00,54.7237,59.7182,8.695,10.68,00:00:00,2014-06-30
2014-06-30 00:15:00,52.1231,60.1482,8.646,10.84,00:15:00,2014-06-30
2014-06-30 00:30:00,54.2283,59.6757,8.718,11.28,00:30:00,2014-06-30
2014-06-30 00:45:00,51.9782,57.4926,7.923,10.64,00:45:00,2014-06-30
2014-06-30 01:00:00,54.2971,59.6867,7.952,10.44,01:00:00,2014-06-30
2014-06-30 01:15:00,52.2161,64.3561,8.005,10.24,01:15:00,2014-06-30
2014-06-30 01:30:00,54.5362,61.6298,7.995,10.16,01:30:00,2014-06-30
2014-06-30 01:45:00,52.3901,57.5235,8.091,10.72,01:45:00,2014-06-30
2014-06-30 02:00:00,53.853,58.4608,8.02,10.48,02:00:00,2014-06-30
2014-06-30 02:15:00,51.4554,57.836,7.802,10.16,02:15:00,2014-06-30
2014-06-30 02:30:00,53.8154,58.3611,7.706,10.12,02:30:00,2014-06-30
2014-06-30 02:45:00,51.7166,58.4326,7.804,10.2,02:45:00,2014-06-30
2014-06-30 03:00:00,54.8426,64.4561,7.691,10.84,03:00:00,2014-06-30
2014-06-30 03:15:00,52.4887,63.1304,7.881,10.28,03:15:00,2014-06-30
2014-06-30 03:30:00,54.4923,58.8419,7.847,10.04,03:30:00,2014-06-30
2014-06-30 03:45:00,52.6105,58.0607,7.795,10.12,03:45:00,2014-06-30
2014-06-30 04:00:00,55.1091,59.6389,7.643,10.16,04:00:00,2014-06-30
2014-06-30 04:15:00,52.4459,59.8048,7.849,10.24,04:15:00,2014-06-30
2014-06-30 04:30:00,54.2365,61.311,7.926,11.0,04:30:00,2014-06-30
2014-06-30 04:45:00,52.7221,64.3591,8.482,11.24,04:45:00,2014-06-30
2014-06-30 05:00:00,57.1897,66.0095,8.528,10.64,05:00:00,2014-06-30
2014-06-30 05:15:00,55.0459,64.5494,8.165,11.0,05:15:00,2014-06-30
2014-06-30 05:30:00,56.5222,64.0666,10.2,12.04,05:30:00,2014-06-30
2014-06-30 05:45:00,55.6143,66.3522,12.907,12.4,05:45:00,2014-06-30
2014-06-30 06:00:00,65.4919,70.1236,18.481,18.36,06:00:00,2014-06-30
2014-06-30 06:15:00,61.5669,72.2378,17.57,20.48,06:15:00,2014-06-30
2014-06-30 06:30:00,63.918,71.7678,19.655,23.84,06:30:00,2014-06-30
2014-06-30 06:45:00,62.4056,72.8318,21.385,29.04,06:45:00,2014-06-30
2014-06-30 07:00:00,66.6308,73.1114,28.707,34.76,07:00:00,2014-06-30
2014-06-30 07:15:00,65.2703,73.6448,30.0,42.32,07:15:00,2014-06-30
2014-06-30 07:30:00,69.5024,77.6663,30.681,40.48,07:30:00,2014-06-30
2014-06-30 07:45:00,68.8833,77.329,31.855,42.64,07:45:00,2014-06-30
2014-06-30 08:00:00,75.6741,68.9279,37.248,45.96,08:00:00,2014-06-30
2014-06-30 08:15:00,84.2368,68.0066,40.057,47.72,08:15:00,2014-06-30
2014-06-30 08:30:00,87.6071,71.1215,41.309,50.92,08:30:00,2014-06-30
2014-06-30 08:45:00,82.334,71.5477,44.019,51.64,08:45:00,2014-06-30
2014-06-30 09:00:00,80.7992,69.4369,46.195,50.88,09:00:00,2014-06-30
2014-06-30 09:15:00,82.4453,71.42,47.365,51.8,09:15:00,2014-06-30
2014-06-30 09:30:00,87.0628,73.4028,47.982,51.72,09:30:00,2014-06-30
2014-06-30 09:45:00,86.0636,70.2552,47.257,51.68,09:45:00,2014-06-30
2014-06-30 10:00:00,87.6673,70.6474,46.832,51.4,10:00:00,2014-06-30
2014-06-30 10:15:00,84.6135,72.1324,46.106,51.8,10:15:00,2014-06-30
2014-06-30 10:30:00,86.6714,76.3971,46.783,51.88,10:30:00,2014-06-30
2014-06-30 10:45:00,84.265,76.7118,47.291,50.56,10:45:00,2014-06-30
2014-06-30 11:00:00,85.026,74.3106,47.289,50.92,11:00:00,2014-06-30
2014-06-30 11:15:00,83.15,74.8405,46.255,52.52,11:15:00,2014-06-30
2014-06-30 11:30:00,84.1097,73.3744,46.742,51.24,11:30:00,2014-06-30
2014-06-30 11:45:00,85.0385,72.7649,46.502,52.36,11:45:00,2014-06-30
2014-06-30 12:00:00,84.6488,73.1761,46.943,53.2,12:00:00,2014-06-30
2014-06-30 12:15:00,80.709,73.6231,48.632,53.28,12:15:00,2014-06-30
2014-06-30 12:30:00,81.121,72.3546,47.839,55.6,12:30:00,2014-06-30
2014-06-30 12:45:00,84.7492,75.1859,47.751,54.16,12:45:00,2014-06-30
2014-06-30 13:00:00,84.4454,75.4765,47.33,55.36,13:00:00,2014-06-30
2014-06-30 13:15:00,84.6826,72.6797,45.986,54.88,13:15:00,2014-06-30
2014-06-30 13:30:00,85.1551,72.8941,47.911,54.52,13:30:00,2014-06-30
2014-06-30 13:45:00,84.6533,75.1088,47.52,52.16,13:45:00,2014-06-30
2014-06-30 14:00:00,85.9417,75.2129,47.153,52.68,14:00:00,2014-06-30
2014-06-30 14:15:00,85.6845,74.0656,46.602,52.64,14:15:00,2014-06-30
2014-06-30 14:30:00,85.2424,74.1283,48.277,50.8,14:30:00,2014-06-30
2014-06-30 14:45:00,86.4804,76.5621,47.288,51.8,14:45:00,2014-06-30
2014-06-30 15:00:00,87.1207,73.1258,46.544,51.4,15:00:00,2014-06-30
2014-06-30 15:15:00,85.8168,76.1681,46.689,51.96,15:15:00,2014-06-30
2014-06-30 15:30:00,86.9276,76.1797,48.458,51.24,15:30:00,2014-06-30
2014-06-30 15:45:00,81.7756,73.6802,46.56,51.88,15:45:00,2014-06-30
2014-06-30 16:00:00,82.4107,72.7277,46.674,52.24,16:00:00,2014-06-30
2014-06-30 16:15:00,84.6207,75.9717,46.045,51.36,16:15:00,2014-06-30
2014-06-30 16:30:00,86.4144,72.9147,45.219,49.88,16:30:00,2014-06-30
2014-06-30 16:45:00,84.9356,72.6252,45.363,49.2,16:45:00,2014-06-30
2014-06-30 17:00:00,84.4607,74.2111,43.538,48.64,17:00:00,2014-06-30
2014-06-30 17:15:00,83.0126,72.6035,41.296,47.32,17:15:00,2014-06-30
2014-06-30 17:30:00,82.6208,73.0952,40.403,46.52,17:30:00,2014-06-30
2014-06-30 17:45:00,80.5718,71.2835,39.469,44.0,17:45:00,2014-06-30
2014-06-30 18:00:00,79.3696,71.7799,37.823,42.2,18:00:00,2014-06-30
2014-06-30 18:15:00,72.8264,67.6692,36.964,41.36,18:15:00,2014-06-30
2014-06-30 18:30:00,73.5803,68.1601,36.986,41.36,18:30:00,2014-06-30
2014-06-30 18:45:00,76.7517,68.9847,37.467,39.4,18:45:00,2014-06-30
2014-06-30 19:00:00,76.0898,66.1519,33.02,39.0,19:00:00,2014-06-30
2014-06-30 19:15:00,69.4334,63.7971,32.597,39.24,19:15:00,2014-06-30
2014-06-30 19:30:00,69.5578,64.5461,32.129,38.48,19:30:00,2014-06-30
2014-06-30 19:45:00,71.2589,63.5998,31.924,37.92,19:45:00,2014-06-30
2014-06-30 20:00:00,71.5473,61.9689,30.093,36.08,20:00:00,2014-06-30
2014-06-30 20:15:00,66.8397,60.3388,29.836,31.16,20:15:00,2014-06-30
2014-06-30 20:30:00,65.5418,62.9208,30.245,26.36,20:30:00,2014-06-30
2014-06-30 20:45:00,65.6391,61.8601,30.786,25.04,20:45:00,2014-06-30
2014-06-30 21:00:00,63.308,59.303,30.119,25.92,21:00:00,2014-06-30
2014-06-30 21:15:00,63.753,58.7347,26.811,29.8,21:15:00,2014-06-30
2014-06-30 21:30:00,62.1133,60.3274,22.713,31.8,21:30:00,2014-06-30
2014-06-30 21:45:00,62.1274,58.1755,18.253,30.88,21:45:00,2014-06-30
2014-06-30 22:00:00,63.783,56.8892,16.384,31.36,22:00:00,2014-06-30
2014-06-30 22:15:00,67.1628,58.1387,14.9,26.0,22:15:00,2014-06-30
2014-06-30 22:30:00,62.1958,59.0669,13.164,19.0,22:30:00,2014-06-30
2014-06-30 22:45:00,62.2952,56.0745,12.715,15.0,22:45:00,2014-06-30
2014-06-30 23:00:00,60.3126,54.9173,12.115,15.56,23:00:00,2014-06-30
2014-06-30 23:15:00,60.4455,55.2252,12.056,14.76,23:15:00,2014-06-30
2014-06-30 23:30:00,61.373,55.917,12.421,14.4,23:30:00,2014-06-30
2014-06-30 23:45:00,60.6127,54.5877,12.258,13.8,23:45:00,2014-06-30
2014-07-01 00:00:00,63.0453,53.2858,11.201,13.44,00:00:00,2014-07-01
2014-07-01 00:15:00,63.7723,56.4167,10.521,13.08,00:15:00,2014-07-01
2014-07-01 00:30:00,58.995,55.2499,10.272,11.72,00:30:00,2014-07-01
2014-07-01 00:45:00,60.5358,53.8355,9.884,11.88,00:45:00,2014-07-01
2014-07-01 01:00:00,60.5754,54.1396,10.439,11.4,01:00:00,2014-07-01
2014-07-01 01:15:00,60.1636,55.4741,11.162,11.28,01:15:00,2014-07-01
2014-07-01 01:30:00,59.6895,55.061,10.606,11.52,01:30:00,2014-07-01
2014-07-01 01:45:00,60.5518,53.1623,9.954,11.56,01:45:00,2014-07-01
2014-07-01 02:00:00,66.2933,54.9368,10.204,11.32,02:00:00,2014-07-01
2014-07-01 02:15:00,60.9652,56.3633,10.072,11.16,02:15:00,2014-07-01
2014-07-01 02:30:00,59.6908,54.1501,9.963,10.8,02:30:00,2014-07-01
2014-07-01 02:45:00,58.6047,52.8681,9.661,10.84,02:45:00,2014-07-01
2014-07-01 03:00:00,60.7549,54.7436,9.562,11.12,03:00:00,2014-07-01
2014-07-01 03:15:00,60.4787,56.1204,9.666,10.8,03:15:00,2014-07-01
2014-07-01 03:30:00,59.972,55.003,9.59,10.96,03:30:00,2014-07-01
2014-07-01 03:45:00,59.2483,53.1684,9.316,10.92,03:45:00,2014-07-01
2014-07-01 04:00:00,65.8585,54.4716,9.371,10.96,04:00:00,2014-07-01
2014-07-01 04:15:00,62.0658,56.5734,9.407,10.92,04:15:00,2014-07-01
2014-07-01 04:30:00,59.3301,54.5975,9.438,11.4,04:30:00,2014-07-01
2014-07-01 04:45:00,59.1685,52.974,9.888,12.0,04:45:00,2014-07-01
2014-07-01 05:00:00,61.0611,57.0208,9.65,11.52,05:00:00,2014-07-01
2014-07-01 05:15:00,65.0691,58.0613,9.461,11.84,05:15:00,2014-07-01
2014-07-01 05:30:00,64.4732,58.2896,10.684,12.6,05:30:00,2014-07-01
2014-07-01 05:45:00,60.6011,55.5964,13.8,13.56,05:45:00,2014-07-01
2014-07-01 06:00:00,67.6691,63.1074,18.671,18.24,06:00:00,2014-07-01
2014-07-01 06:15:00,70.8255,63.3838,18.412,19.72,06:15:00,2014-07-01
2014-07-01 06:30:00,71.3854,62.0872,19.763,25.36,06:30:00,2014-07-01
2014-07-01 06:45:00,72.4336,62.8791,21.286,28.6,06:45:00,2014-07-01
2014-07-01 07:00:00,73.5999,66.3271,28.558,33.76,07:00:00,2014-07-01
2014-07-01 07:15:00,75.4363,67.1325,31.774,39.88,07:15:00,2014-07-01
2014-07-01 07:30:00,76.4812,67.4197,32.996,43.28,07:30:00,2014-07-01
2014-07-01 07:45:00,78.869,68.9592,35.015,42.2,07:45:00,2014-07-01
2014-07-01 08:00:00,79.9637,71.8629,37.943,45.16,08:00:00,2014-07-01
2014-07-01 08:15:00,76.7059,71.7814,39.293,48.04,08:15:00,2014-07-01
2014-07-01 08:30:00,79.402,69.4355,42.451,48.0,08:30:00,2014-07-01
2014-07-01 08:45:00,83.6895,73.671,45.073,49.28,08:45:00,2014-07-01
2014-07-01 09:00:00,83.431,75.1166,46.521,51.52,09:00:00,2014-07-01
2014-07-01 09:15:00,84.6453,71.1837,47.865,50.92,09:15:00,2014-07-01
2014-07-01 09:30:00,84.5882,73.7138,47.664,52.4,09:30:00,2014-07-01
2014-07-01 09:45:00,85.7009,75.2993,47.332,50.72,09:45:00,2014-07-01
2014-07-01 10:00:00,82.9072,74.5309,46.378,51.6,10:00:00,2014-07-01
2014-07-01 10:15:00,83.3754,72.4304,46.681,51.92,10:15:00,2014-07-01
2014-07-01 10:30:00,83.5046,73.9578,46.9,49.96,10:30:00,2014-07-01
2014-07-01 10:45:00,84.38,74.9034,46.361,49.36,10:45:00,2014-07-01
2014-07-01 11:00:00,81.9396,72.0812,45.802,50.8,11:00:00,2014-07-01
2014-07-01 11:15:00,80.8768,74.2357,46.556,50.32,11:15:00,2014-07-01
2014-07-01 11:30:00,84.9168,74.5133,46.097,50.4,11:30:00,2014-07-01
2014-07-01 11:45:00,85.2573,72.1532,46.8,52.4,11:45:00,2014-07-01
2014-07-01 12:00:00,85.0162,72.06,48.4,54.24,12:00:00,2014-07-01
2014-07-01 12:15:00,86.1079,76.8337,48.859,52.96,12:15:00,2014-07-01
2014-07-01 12:30:00,86.2336,73.0656,48.088,53.68,12:30:00,2014-07-01
2014-07-01 12:45:00,84.5819,73.6741,48.768,56.32,12:45:00,2014-07-01
2014-07-01 13:00:00,85.6949,74.112,47.518,55.84,13:00:00,2014-07-01
2014-07-01 13:15:00,84.5563,75.9209,47.307,57.64,13:15:00,2014-07-01
2014-07-01 13:30:00,85.1361,73.1636,47.362,54.04,13:30:00,2014-07-01
2014-07-01 13:45:00,84.8312,75.9523,47.241,57.44,13:45:00,2014-07-01
2014-07-01 14:00:00,85.1684,76.2236,48.369,53.76,14:00:00,2014-07-01
2014-07-01 14:15:00,85.4251,74.8342,47.737,51.04,14:15:00,2014-07-01
2014-07-01 14:30:00,86.0207,75.6967,48.153,51.64,14:30:00,2014-07-01
2014-07-01 14:45:00,85.4225,76.512,49.038,51.76,14:45:00,2014-07-01
2014-07-01 15:00:00,84.8507,74.5972,47.433,51.6,15:00:00,2014-07-01
2014-07-01 15:15:00,81.4286,72.924,47.262,50.96,15:15:00,2014-07-01
2014-07-01 15:30:00,85.5436,75.3272,47.807,52.32,15:30:00,2014-07-01
2014-07-01 15:45:00,85.4381,75.469,46.96,51.32,15:45:00,2014-07-01
2014-07-01 16:00:00,85.8012,73.9688,46.806,50.6,16:00:00,2014-07-01
2014-07-01 16:15:00,85.7248,71.8695,45.594,50.84,16:15:00,2014-07-01
2014-07-01 16:30:00,85.7152,76.8961,46.338,50.44,16:30:00,2014-07-01
2014-07-01 16:45:00,84.7009,74.6877,44.681,49.28,16:45:00,2014-07-01
2014-07-01 17:00:00,84.7022,71.4818,44.693,48.36,17:00:00,2014-07-01
2014-07-01 17:15:00,84.1744,73.4422,42.839,47.92,17:15:00,2014-07-01
2014-07-01 17:30:00,81.2202,74.3063,41.2,45.8,17:30:00,2014-07-01
2014-07-01 17:45:00,81.4203,70.4411,39.331,43.32,17:45:00,2014-07-01
2014-07-01 18:00:00,74.2615,70.1209,37.799,41.72,18:00:00,2014-07-01
2014-07-01 18:15:00,74.5002,70.4734,36.836,39.96,18:15:00,2014-07-01
2014-07-01 18:30:00,76.1066,71.1281,36.444,39.48,18:30:00,2014-07-01
2014-07-01 18:45:00,77.865,66.4814,36.911,39.44,18:45:00,2014-07-01
2014-07-01 19:00:00,74.902,66.2454,35.276,35.64,19:00:00,2014-07-01
2014-07-01 19:15:00,69.6409,66.2589,35.108,35.4,19:15:00,2014-07-01
2014-07-01 19:30:00,69.4754,64.705,34.775,36.4,19:30:00,2014-07-01
2014-07-01 19:45:00,73.5417,63.3814,34.155,35.76,19:45:00,2014-07-01
2014-07-01 20:00:00,70.8513,61.9823,30.491,35.48,20:00:00,2014-07-01
2014-07-01 20:15:00,64.5295,60.4928,26.629,32.32,20:15:00,2014-07-01
2014-07-01 20:30:00,63.3437,57.0075,25.913,26.56,20:30:00,2014-07-01
2014-07-01 20:45:00,62.878,60.256,26.909,25.2,20:45:00,2014-07-01
2014-07-01 21:00:00,63.4381,61.096,26.588,27.44,21:00:00,2014-07-01
2014-07-01 21:15:00,63.1617,60.687,22.736,26.56,21:15:00,2014-07-01
2014-07-01 21:30:00,63.3068,60.4738,20.916,25.4,21:30:00,2014-07-01
2014-07-01 21:45:00,64.8633,61.0099,18.998,26.24,21:45:00,2014-07-01
2014-07-01 22:00:00,67.734,56.6249,16.681,24.24,22:00:00,2014-07-01
2014-07-01 22:15:00,61.8846,56.8829,16.591,22.8,22:15:00,2014-07-01
2014-07-01 22:30:00,61.6068,58.8795,15.143,20.48,22:30:00,2014-07-01
2014-07-01 22:45:00,61.4043,58.8971,13.843,20.36,22:45:00,2014-07-01
2014-07-01 23:00:00,61.8423,56.8271,12.965,20.16,23:00:00,2014-07-01
2014-07-01 23:15:00,60.2792,55.7035,12.693,17.76,23:15:00,2014-07-01
2014-07-01 23:30:00,67.2794,56.1017,12.499,14.8,23:30:00,2014-07-01
2014-07-01 23:45:00,63.7074,56.8218,12.121,14.52,23:45:00,2014-07-01
2014-07-02 00:00:00,60.3389,54.7097,12.016,13.0,00:00:00,2014-07-02
2014-07-02 00:15:00,59.4858,54.5319,11.737,12.08,00:15:00,2014-07-02
2014-07-02 00:30:00,61.3892,55.2086,10.82,11.88,00:30:00,2014-07-02
2014-07-02 00:45:00,59.5705,56.0242,10.629,12.24,00:45:00,2014-07-02
2014-07-02 01:00:00,60.4747,52.8341,9.419,11.52,01:00:00,2014-07-02
2014-07-02 01:15:00,64.3384,55.5197,9.387,11.04,01:15:00,2014-07-02
2014-07-02 01:30:00,61.4527,55.9008,9.228,11.92,01:30:00,2014-07-02
2014-07-02 01:45:00,59.0535,53.6879,9.443,11.2,01:45:00,2014-07-02
2014-07-02 02:00:00,59.537,52.7962,9.169,11.04,02:00:00,2014-07-02
2014-07-02 02:15:00,60.473,56.1613,9.329,11.2,02:15:00,2014-07-02
2014-07-02 02:30:00,59.7161,55.9559,9.353,11.6,02:30:00,2014-07-02
2014-07-02 02:45:00,59.998,52.8451,9.761,11.52,02:45:00,2014-07-02
2014-07-02 03:00:00,61.1929,55.4856,10.104,11.36,03:00:00,2014-07-02
2014-07-02 03:15:00,61.1492,56.1305,9.297,11.4,03:15:00,2014-07-02
2014-07-02 03:30:00,66.4763,56.99,9.429,11.52,03:30:00,2014-07-02
2014-07-02 03:45:00,61.7901,54.0097,9.554,11.32,03:45:00,2014-07-02
2014-07-02 04:00:00,60.8802,54.3053,9.583,12.16,04:00:00,2014-07-02
2014-07-02 04:15:00,59.9108,56.024,9.291,11.36,04:15:00,2014-07-02
2014-07-02 04:30:00,60.5022,58.0621,9.285,11.4,04:30:00,2014-07-02
2014-07-02 04:45:00,60.5072,54.0679,9.684,12.12,04:45:00,2014-07-02
2014-07-02 05:00:00,62.288,55.3926,10.302,11.44,05:00:00,2014-07-02
2014-07-02 05:15:00,64.9843,58.1432,10.089,11.92,05:15:00,2014-07-02
2014-07-02 05:30:00,64.169,57.6993,12.215,13.16,05:30:00,2014-07-02
2014-07-02 05:45:00,60.4934,56.9749,14.51,18.32,05:45:00,2014-07-02
2014-07-02 06:00:00,68.0357,63.1927,20.389,23.64,06:00:00,2014-07-02
2014-07-02 06:15:00,71.4495,61.7686,18.755,23.56,06:15:00,2014-07-02
2014-07-02 06:30:00,71.5971,63.3357,19.984,28.92,06:30:00,2014-07-02
2014-07-02 06:45:00,75.1011,64.091,22.719,33.28,06:45:00,2014-07-02
2014-07-02 07:00:00,75.3821,66.2376,27.24,37.32,07:00:00,2014-07-02
2014-07-02 07:15:00,75.0261,69.0181,29.58,41.6,07:15:00,2014-07-02
2014-07-02 07:30:00,76.4978,69.2269,30.473,41.68,07:30:00,2014-07-02
2014-07-02 07:45:00,77.8757,68.4673,33.303,45.64,07:45:00,2014-07-02
2014-07-02 08:00:00,79.7498,72.0264,38.338,47.2,08:00:00,2014-07-02
2014-07-02 08:15:00,80.7083,72.3685,39.722,47.28,08:15:00,2014-07-02
2014-07-02 08:30:00,76.1336,72.0201,41.25,47.64,08:30:00,2014-07-02
2014-07-02 08:45:00,80.4039,71.7867,43.971,52.6,08:45:00,2014-07-02
2014-07-02 09:00:00,82.689,75.1968,45.051,50.8,09:00:00,2014-07-02
2014-07-02 09:15:00,84.1388,75.5849,46.521,51.16,09:15:00,2014-07-02
2014-07-02 09:30:00,82.9904,73.2634,46.714,51.72,09:30:00,2014-07-02
2014-07-02 09:45:00,83.9307,73.822,46.792,51.6,09:45:00,2014-07-02
2014-07-02 10:00:00,84.1574,74.4073,45.459,50.88,10:00:00,2014-07-02
2014-07-02 10:15:00,82.3872,73.9856,46.168,51.2,10:15:00,2014-07-02
2014-07-02 10:30:00,83.5609,71.7319,45.837,51.04,10:30:00,2014-07-02
2014-07-02 10:45:00,83.7125,74.7273,45.888,50.32,10:45:00,2014-07-02
2014-07-02 11:00:00,83.9385,74.9304,46.898,51.56,11:00:00,2014-07-02
2014-07-02 11:15:00,84.0725,71.8886,46.455,50.92,11:15:00,2014-07-02
2014-07-02 11:30:00,80.8964,72.9054,46.001,50.4,11:30:00,2014-07-02
2014-07-02 11:45:00,82.2133,75.524,45.866,50.96,11:45:00,2014-07-02
2014-07-02 12:00:00,86.3095,72.5025,46.691,53.4,12:00:00,2014-07-02
2014-07-02 12:15:00,84.2664,74.0214,47.82,53.16,12:15:00,2014-07-02
2014-07-02 12:30:00,85.0536,74.7407,48.024,55.48,12:30:00,2014-07-02
2014-07-02 12:45:00,83.3925,75.1247,48.507,53.76,12:45:00,2014-07-02
2014-07-02 13:00:00,83.7321,74.5271,48.331,56.32,13:00:00,2014-07-02
2014-07-02 13:15:00,83.4214,74.6542,47.777,53.76,13:15:00,2014-07-02
2014-07-02 13:30:00,85.5471,73.5803,47.558,53.92,13:30:00,2014-07-02
2014-07-02 13:45:00,83.3777,74.6823,47.799,55.44,13:45:00,2014-07-02
2014-07-02 14:00:00,85.2186,73.1683,47.394,51.8,14:00:00,2014-07-02
2014-07-02 14:15:00,84.1152,75.3185,47.789,53.0,14:15:00,2014-07-02
2014-07-02 14:30:00,84.3843,74.7601,46.677,51.6,14:30:00,2014-07-02
2014-07-02 14:45:00,83.8356,73.4417,46.058,53.24,14:45:00,2014-07-02
2014-07-02 15:00:00,84.9478,76.224,47.535,53.88,15:00:00,2014-07-02
2014-07-02 15:15:00,83.965,74.537,47.112,52.68,15:15:00,2014-07-02
2014-07-02 15:30:00,85.7282,73.7011,47.057,52.36,15:30:00,2014-07-02
2014-07-02 15:45:00,85.3034,74.2124,46.411,51.2,15:45:00,2014-07-02
2014-07-02 16:00:00,79.653,75.0877,45.787,51.08,16:00:00,2014-07-02
2014-07-02 16:15:00,82.1727,73.2048,46.287,51.84,16:15:00,2014-07-02
2014-07-02 16:30:00,84.3325,73.7358,44.799,50.6,16:30:00,2014-07-02
2014-07-02 16:45:00,84.4785,74.3395,43.534,50.08,16:45:00,2014-07-02
2014-07-02 17:00:00,83.1753,74.3994,42.957,48.96,17:00:00,2014-07-02
2014-07-02 17:15:00,82.0891,70.7249,41.9,48.44,17:15:00,2014-07-02
2014-07-02 17:30:00,81.4406,73.7721,40.37,47.12,17:30:00,2014-07-02
2014-07-02 17:45:00,81.0451,73.5332,39.779,45.0,17:45:00,2014-07-02
2014-07-02 18:00:00,77.3478,69.482,38.341,42.44,18:00:00,2014-07-02
2014-07-02 18:15:00,76.4586,68.01,37.6,42.72,18:15:00,2014-07-02
2014-07-02 18:30:00,75.3321,71.9264,37.57,40.84,18:30:00,2014-07-02
2014-07-02 18:45:00,76.6555,68.8746,37.262,40.64,18:45:00,2014-07-02
2014-07-02 19:00:00,70.0011,66.4315,34.875,39.96,19:00:00,2014-07-02
2014-07-02 19:15:00,69.9364,63.8249,33.096,39.72,19:15:00,2014-07-02
2014-07-02 19:30:00,70.5816,65.6359,32.766,38.2,19:30:00,2014-07-02
2014-07-02 19:45:00,73.1495,64.1239,32.181,38.44,19:45:00,2014-07-02
2014-07-02 20:00:00,69.6354,61.5438,30.549,37.52,20:00:00,2014-07-02
2014-07-02 20:15:00,65.8361,62.8066,27.693,33.48,20:15:00,2014-07-02
2014-07-02 20:30:00,63.467,64.0861,27.611,28.52,20:30:00,2014-07-02
2014-07-02 20:45:00,64.4849,60.595,26.846,29.12,20:45:00,2014-07-02
2014-07-02 21:00:00,62.6519,60.1166,24.7,29.2,21:00:00,2014-07-02
2014-07-02 21:15:00,63.6098,59.5211,22.867,27.64,21:15:00,2014-07-02
